times,EcellV,ImA,EnergyChargeWh,QChargemAh,EnergyDischargeWh,QDischargemAh,TemperatureC,cycleNumber,Ns
138311.795163861,3.8229723,-4193.3389,7.01872324647985,0.0,-2.67440275333554,705.443021555447,29.141235,18,5
138312.795163965,3.8225787,-4192.7476,7.01872324647985,0.0,-2.67885516879402,706.607789070909,28.959372,18,5
138313.79516407,3.8221455,-4195.7031,7.01872324647985,0.0,-2.68330797822013,707.772791677517,29.117516,18,5
138314.795164174,3.8216333,-4195.5059,7.01872324647985,0.0,-2.68776093856941,708.937989893663,29.172863,18,5
138315.795164278,3.8212001,-4194.915,7.01872324647985,0.0,-2.69221349160935,710.103213615451,29.133327,18,5
138316.795164383,3.8206489,-4197.2793,7.01872324647985,0.0,-2.69666634365873,711.268683711209,29.085886,18,5
138317.795164487,3.820255,-4196.4912,7.01872324647985,0.0,-2.70111937436306,712.434320731879,29.164957,18,5
138318.795164591,3.8197432,-4197.4761,7.01872324647985,0.0,-2.70557191292569,713.599985118273,29.394262,18,5
138319.795164696,3.8193099,-4196.2939,7.01872324647985,0.0,-2.71002486283739,714.765889423014,29.014721,18,5
138320.7951648,3.8187585,-4196.0972,7.01872324647985,0.0,-2.71447769898673,715.931932304145,29.228212,18,5
138321.795164904,3.8183253,-4198.2642,7.01872324647985,0.0,-2.71893028450706,717.098041839735,29.338913,18,5
138322.795165008,3.8178921,-4198.855,7.01872324647985,0.0,-2.72338329708067,718.264395546604,29.164957,18,5
138323.795165113,3.8173409,-4200.2344,7.01872324647985,0.0,-2.72783608918108,719.430859919162,29.133327,18,5
138324.795165217,3.8169863,-4201.0225,7.01872324647985,0.0,-2.73228865489059,720.597373323568,29.275656,18,5
138325.795165321,3.8163958,-4200.8252,7.01872324647985,0.0,-2.73674140216583,721.764114813639,29.093792,18,5
138326.795165426,3.8159626,-4201.8105,7.01872324647985,0.0,-2.74119418658836,722.930998492567,29.062162,18,5
138327.79516553,3.8155687,-4201.8105,7.01872324647985,0.0,-2.74564670435396,724.097932738173,29.212399,18,5
138328.795165634,3.8149779,-4202.0073,7.01872324647985,0.0,-2.75009953233473,725.265129014486,29.275656,18,5
138329.795165739,3.8145843,-4202.7954,7.01872324647985,0.0,-2.75455242488485,726.432462661404,29.062162,18,5
138330.795165843,3.8141115,-4203.7808,7.01872324647985,0.0,-2.75900493879248,727.599841732856,29.220306,18,5
138331.795165947,3.8134816,-4203.9775,7.01872324647985,0.0,-2.76345772245989,728.767484367676,29.054256,18,5
138332.795166052,3.8130877,-4202.7954,7.01872324647985,0.0,-2.76791035133782,729.935207018229,28.927742,18,5
138333.795166156,3.8126545,-4204.1748,7.01872324647985,0.0,-2.7723628724185,731.103034075792,29.133327,18,5
138334.79516626,3.8121819,-4205.751,7.01872324647985,0.0,-2.77681586643418,732.271129952257,29.070072,18,5
138335.795166364,3.8117881,-4205.3569,7.01872324647985,0.0,-2.78126866240324,733.439294570313,29.062162,18,5
138336.795166469,3.8111186,-4206.3418,7.01872324647985,0.0,-2.78572108256692,734.607565786133,29.125422,18,5
138337.795166573,3.8107641,-4206.5386,7.01872324647985,0.0,-2.79017403834282,735.776086242676,29.346819,18,5
138338.795166677,3.8102129,-4207.1299,7.01872324647985,0.0,-2.79462664404336,736.944683870986,29.101698,18,5
138339.795166782,3.809819,-4207.5239,7.01872324647985,0.0,-2.79907924271716,738.113400467123,28.91193,18,5
138340.795166886,3.8093071,-4207.918,7.01872324647985,0.0,-2.80353220799059,739.282370350206,29.085886,18,5
138341.79516699,3.8089526,-4209.6914,7.01872324647985,0.0,-2.80798496273867,740.45139376709,29.038443,18,5
138342.795167095,3.8084013,-4208.9033,7.01872324647985,0.0,-2.81243752408263,741.62053560357,28.93565,18,5
138343.795167199,3.8078892,-4208.7061,7.01872324647985,0.0,-2.81689042531681,742.789923937446,29.164957,18,5
138344.795167303,3.8073773,-4210.2822,7.01872324647985,0.0,-2.82134287379797,743.95935057563,29.054256,18,5
138345.795167407,3.8069835,-4210.2822,7.01872324647985,0.0,-2.82579540794452,745.128920703939,29.054256,18,5
138346.795167512,3.8064716,-4212.0557,7.01872324647985,0.0,-2.83024844748827,746.298780886231,29.172863,18,5
138347.795167616,3.8059597,-4211.8584,7.01872324647985,0.0,-2.83470095276375,747.468658032769,29.022627,18,5
138348.79516772,3.8055265,-4212.8433,7.01872324647985,0.0,-2.83915353642306,748.638688951009,29.236118,18,5
138349.795167825,3.8050539,-4212.2524,7.01872324647985,0.0,-2.84360651968839,749.808970193956,29.141235,18,5
138350.795167929,3.8045025,-4214.0254,7.01872324647985,0.0,-2.84805890630108,750.979264240994,29.085886,18,5
138351.795168033,3.8040693,-4213.2378,7.01872324647985,0.0,-2.85251150040608,752.149746105686,29.038443,18,5
138352.795168138,3.8037543,-4214.8135,7.01872324647985,0.0,-2.85696455021263,753.320444689399,29.014721,18,5
138353.795168242,3.8033211,-4213.0405,7.01872324647985,0.0,-2.86141719485525,754.491170089247,29.117516,18,5
138354.795168346,3.8027697,-4215.2075,7.01872324647985,0.0,-2.8658699060172,755.662082755263,29.006815,18,5
138355.795168451,3.8022578,-4216.3896,7.01872324647985,0.0,-2.87032298542702,756.833249906955,29.085886,18,5
138356.795168555,3.8018246,-4217.375,7.01872324647985,0.0,-2.8747754430587,758.004386962348,29.101698,18,5
138357.795168659,3.8013127,-4217.5718,7.01872324647985,0.0,-2.87922826767236,759.175778263889,28.872395,18,5
138358.795168763,3.8008795,-4219.1479,7.01872324647985,0.0,-2.88368126839708,760.347349409451,28.991001,18,5
138359.795168868,3.8003674,-4217.375,7.01872324647985,0.0,-2.88813364667155,761.51891464464,29.077978,18,5
138360.795168972,3.7999341,-4219.7388,7.01872324647985,0.0,-2.89258652389786,762.690744747993,29.109608,18,5
138361.795169076,3.7994616,-4218.5566,7.01872324647985,0.0,-2.89703944920152,763.862733247613,29.172863,18,5
138362.795169181,3.7989497,-4220.9214,7.01872324647985,0.0,-2.90149188476453,765.034750750597,28.998907,18,5
138363.795169285,3.7985952,-4220.3301,7.01872324647985,0.0,-2.90594475793373,766.206992841797,28.730066,18,5
138364.795169389,3.7979257,-4219.7388,7.01872324647985,0.0,-2.91039752727446,767.379414231771,28.872395,18,5
138365.795169494,3.7975714,-4220.9214,7.01872324647985,0.0,-2.91485004502682,768.551878751628,29.030537,18,5
138366.795169598,3.7970989,-4222.103,7.01872324647985,0.0,-2.91930298209402,769.724599613987,29.117516,18,5
138367.795169702,3.7965474,-4222.6943,7.01872324647985,0.0,-2.92375578776461,770.897456208767,29.022627,18,5
138368.795169807,3.7961535,-4222.8911,7.01872324647985,0.0,-2.92820825945289,772.070346513401,29.006815,18,5
138369.795169911,3.7957203,-4222.4976,7.01872324647985,0.0,-2.93266113162353,773.243476189236,29.109608,18,5
138370.795170015,3.7952478,-4222.8916,7.01872324647985,0.0,-2.93711402436585,774.416757351617,29.04635,18,5
138371.795170119,3.7948542,-4225.2554,7.01872324647985,0.0,-2.94156658694887,775.590073213162,28.801229,18,5
138372.795170224,3.794342,-4226.0435,7.01872324647985,0.0,-2.94601948886306,776.763636868218,28.753786,18,5
138373.795170328,3.7938695,-4224.6646,7.01872324647985,0.0,-2.95047235529905,777.937337345106,29.101698,18,5
138374.795170432,3.7933969,-4227.4229,7.01872324647985,0.0,-2.95492475844735,779.111061900499,28.943558,18,5
138375.795170537,3.7928457,-4228.0137,7.01872324647985,0.0,-2.95937751219588,780.28504947347,29.180771,18,5
138376.795170641,3.7924125,-4226.0435,7.01872324647985,0.0,-2.96383025963466,781.459169487034,28.998907,18,5
138377.795170745,3.7920187,-4226.6348,7.01872324647985,0.0,-2.96828271770139,782.633335142687,28.880301,18,5
138378.79517085,3.7915065,-4228.2109,7.01872324647985,0.0,-2.97273544423556,783.807730201823,28.998907,18,5
138379.795170954,3.7911129,-4229.1958,7.01872324647985,0.0,-2.97718822846358,784.982262415907,28.896116,18,5
138380.795171058,3.7906008,-4230.3779,7.01872324647985,0.0,-2.98164060738075,786.156846388075,29.030537,18,5
138381.795171163,3.7901282,-4230.5747,7.01872324647985,0.0,-2.98609346001968,787.331701793349,29.014721,18,5
138382.795171267,3.789695,-4229.9839,7.01872324647985,0.0,-2.99054627370323,788.506681219076,28.817045,18,5
138383.795171371,3.7892225,-4229.9839,7.01872324647985,0.0,-2.99499873246696,789.681713508301,29.022627,18,5
138384.795171476,3.7888286,-4231.166,7.01872324647985,0.0,-2.99945153416539,790.856958460015,28.888206,18,5
138385.79517158,3.788238,-4231.3628,7.01872324647985,0.0,-3.00390422274911,792.032356765679,28.975185,18,5
138386.795171684,3.7878835,-4230.9688,7.01872324647985,0.0,-3.00835672141387,793.207814944662,29.030537,18,5
138387.795171788,3.7873323,-4232.939,7.01872324647985,0.0,-3.01280955418571,794.383532421604,28.888206,18,5
138388.795171893,3.7869384,-4231.3628,7.01872324647985,0.0,-3.01726226215233,795.559339224447,29.196587,18,5
138389.795171997,3.7865839,-4231.9541,7.01872324647985,0.0,-3.02171484914743,796.735224167752,28.785416,18,5
138390.795172101,3.7861507,-4233.1362,7.01872324647985,0.0,-3.02616768342829,797.911308967557,28.927742,18,5
138391.795172206,3.7856781,-4233.5298,7.01872324647985,0.0,-3.03062040658262,799.087511217177,28.864487,18,5
138392.79517231,3.7852843,-4234.7119,7.01872324647985,0.0,-3.03507296681414,800.263792812229,28.832857,18,5
138393.795172414,3.7847331,-4236.8794,7.01872324647985,0.0,-3.03952581111203,801.440320781521,28.74588,18,5
138394.795172519,3.7842212,-4236.0913,7.01872324647985,0.0,-3.04397851874956,802.616971784397,28.880301,18,5
138395.795172623,3.783788,-4237.4707,7.01872324647985,0.0,-3.04843084089181,803.793655621474,28.848671,18,5
138396.795172727,3.7833548,-4236.4854,7.01872324647985,0.0,-3.05288352000603,804.970568546007,29.014721,18,5
138397.795172832,3.7829609,-4237.0767,7.01872324647985,0.0,-3.05733630000373,806.1476306741,29.030537,18,5
138398.795172936,3.782567,-4239.2437,7.01872324647985,0.0,-3.06178877494691,807.324734718696,28.927742,18,5
138399.79517304,3.7820945,-4240.623,7.01872324647985,0.0,-3.06624170455757,808.502106049805,29.054256,18,5
